id,rank_of_pos_uni,rank_of_neg_uni,rank_of_pos_gigapath,rank_of_neg_gigapath,rank_of_pos_diff,rank_of_neg_diff
660175-1,-1.0,0.9943342776203966,-1.0,0.8951841359773371,0.0,0.09915014164305946
660068-2,-1.0,0.8796033994334278,-1.0,0.9773371104815864,0.0,0.09773371104815864
660225-2,-1.0,0.9546742209631728,-1.0,0.8569405099150141,0.0,0.09773371104815864
660467-2,-1.0,0.9929178470254958,-1.0,0.8951841359773371,0.0,0.09773371104815864
660493-3,-1.0,0.8569405099150141,-1.0,0.953257790368272,0.0,0.09631728045325783
660203-6,-1.0,0.9943342776203966,-1.0,0.8994334277620396,0.0,0.094900849858357
660322-5,-1.0,0.9490084985835694,-1.0,0.8541076487252125,0.0,0.0949008498583569
660467-3,-1.0,0.9915014164305949,-1.0,0.896600566572238,0.0,0.0949008498583569
660394-5,-1.0,0.8427762039660056,-1.0,0.9362606232294618,0.0,0.09348441926345619
660586-01,-1.0,0.8201133144475921,-1.0,0.9135977337110481,0.0,0.09348441926345608
660044-4,-1.0,0.6118980169971672,-1.0,0.7039660056657224,0.0,0.09206798866855526
660338-3,-1.0,0.8526912181303116,-1.0,0.9447592067988668,0.0,0.09206798866855526
660473-3,-1.0,0.9943342776203966,-1.0,0.9022662889518414,0.0,0.09206798866855526
660506-3,-1.0,0.7181303116147308,-1.0,0.8087818696883853,0.0,0.09065155807365444
660339-2,-1.0,0.9022662889518414,-1.0,0.9929178470254958,0.0,0.09065155807365444
660419-2,-1.0,0.9830028328611898,-1.0,0.8923512747875354,0.0,0.09065155807365444
660506-6,-1.0,0.6062322946175638,-1.0,0.6968838526912181,0.0,0.09065155807365433
660386-1,-1.0,0.7662889518413598,-1.0,0.8555240793201133,0.0,0.0892351274787535
660338-5,-1.0,0.8342776203966006,-1.0,0.9235127478753541,0.0,0.0892351274787535
660346-1,-1.0,0.8909348441926346,-1.0,0.9801699716713881,0.0,0.0892351274787535
660044-3,-1.0,0.9178470254957507,-1.0,0.8286118980169972,0.0,0.0892351274787535
660386-2,-1.0,0.8186968838526912,-1.0,0.9050991501416431,0.0,0.08640226628895187
660374-2,-1.0,0.9546742209631728,-1.0,0.8682719546742209,0.0,0.08640226628895187
660466-2,-1.0,0.9929178470254958,-1.0,0.9065155807365439,0.0,0.08640226628895187
660070-5,-1.0,0.9419263456090652,-1.0,0.8569405099150141,0.0,0.08498583569405105
660191-2,-1.0,0.8937677053824362,-1.0,0.8087818696883853,0.0,0.08498583569405094
660125-6,-1.0,0.9178470254957507,-1.0,0.8328611898016998,0.0,0.08498583569405094
660403-5,-1.0,0.9560906515580736,-1.0,0.8711048158640227,0.0,0.08498583569405094
660447-5,-1.0,0.8271954674220963,-1.0,0.9107648725212465,0.0,0.08356940509915023
660561-02,-1.0,0.9830028328611898,-1.0,0.8994334277620396,0.0,0.08356940509915023
660115-2,-1.0,0.6798866855524079,-1.0,0.7634560906515581,0.0,0.08356940509915012
660514-2,-1.0,0.9135977337110481,-1.0,0.830028328611898,0.0,0.08356940509915012
660204-4,-1.0,0.9943342776203966,-1.0,0.9107648725212465,0.0,0.08356940509915012
660109-3,-1.0,1.0,-1.0,0.9164305949008499,0.0,0.08356940509915012
660431-3,-1.0,0.8725212464589235,-1.0,0.9546742209631728,0.0,0.0821529745042493
660447-1,-1.0,0.9660056657223796,-1.0,0.8838526912181303,0.0,0.0821529745042493
660367-1,-1.0,0.9886685552407932,-1.0,0.9065155807365439,0.0,0.0821529745042493
660418-6,-1.0,0.9929178470254958,-1.0,0.9107648725212465,0.0,0.0821529745042493
660158-2a,-1.0,0.8215297450424929,-1.0,0.9022662889518414,0.0,0.08073654390934848
660447-6,-1.0,0.8257790368271954,-1.0,0.9065155807365439,0.0,0.08073654390934848
660172-6,-1.0,0.8371104815864022,-1.0,0.9178470254957507,0.0,0.08073654390934848
660561-01,-1.0,0.9830028328611898,-1.0,0.9022662889518414,0.0,0.08073654390934848
660491-6,-1.0,0.9943342776203966,-1.0,0.9135977337110481,0.0,0.08073654390934848
660304-5,-1.0,0.8215297450424929,-1.0,0.9008498583569405,0.0,0.07932011331444766
660248-2,-1.0,0.4773371104815864,-1.0,0.556657223796034,0.0,0.0793201133144476
660061-5,-1.0,0.7620396600566572,-1.0,0.8413597733711048,0.0,0.07932011331444755
660071-3,-1.0,0.896600566572238,-1.0,0.9759206798866855,0.0,0.07932011331444755
660448-3,-1.0,0.93342776203966,-1.0,0.8541076487252125,0.0,0.07932011331444755
660426-2,-1.0,0.9348441926345609,-1.0,0.8555240793201133,0.0,0.07932011331444755
660402-6,-1.0,0.9645892351274787,-1.0,0.8852691218130312,0.0,0.07932011331444755
660540-6,-1.0,0.9745042492917847,-1.0,0.8951841359773371,0.0,0.07932011331444755
660595-02,-1.0,0.990084985835694,-1.0,0.9107648725212465,0.0,0.07932011331444755
660546-6,-1.0,0.9971671388101983,-1.0,0.9178470254957507,0.0,0.07932011331444755
660591-01,-1.0,0.8838526912181303,-1.0,0.8059490084985835,0.0,0.07790368271954673
660415-1,-1.0,0.9575070821529745,-1.0,0.8796033994334278,0.0,0.07790368271954673
660416-3,-1.0,0.9943342776203966,-1.0,0.9164305949008499,0.0,0.07790368271954673
660448-4,-1.0,0.9716713881019831,-1.0,0.8951841359773371,0.0,0.07648725212464591
660631-02,-1.0,0.9943342776203966,-1.0,0.9178470254957507,0.0,0.07648725212464591
660588-01,-1.0,0.9787535410764873,-1.0,0.9036827195467422,0.0,0.07507082152974509
660323-1,-1.0,1.0,-1.0,0.9249291784702549,0.0,0.07507082152974509
660379-4,-1.0,0.8937677053824362,-1.0,0.8186968838526912,0.0,0.07507082152974498
660540-4,-1.0,0.9830028328611898,-1.0,0.9093484419263456,0.0,0.07365439093484427
660342-5,-1.0,0.8739376770538244,-1.0,0.9475920679886686,0.0,0.07365439093484416
660172-1,-1.0,0.8739376770538244,-1.0,0.9475920679886686,0.0,0.07365439093484416
660515-5,-1.0,0.5779036827195467,-1.0,0.5056657223796034,0.0,0.07223796033994334
660178-1,-1.0,0.9263456090651558,-1.0,0.8541076487252125,0.0,0.07223796033994334
660219-1,-1.0,0.9447592067988668,-1.0,0.8725212464589235,0.0,0.07223796033994334
660447-3,-1.0,0.9787535410764873,-1.0,0.9065155807365439,0.0,0.07223796033994334
660409-2,-1.0,0.9801699716713881,-1.0,0.9079320113314447,0.0,0.07223796033994334
660352-4,-1.0,0.839943342776204,-1.0,0.9107648725212465,0.0,0.07082152974504252
660531-5,-1.0,0.9390934844192634,-1.0,0.8682719546742209,0.0,0.07082152974504252
660169-2,-1.0,0.9730878186968839,-1.0,0.9022662889518414,0.0,0.07082152974504252
660417-6,-1.0,0.9872521246458924,-1.0,0.9178470254957507,0.0,0.0694050991501417
660040-4,-1.0,0.8909348441926346,-1.0,0.9603399433427762,0.0,0.06940509915014159
660304-6,-1.0,0.886685552407932,-1.0,0.9546742209631728,0.0,0.06798866855524077
660492-5,-1.0,0.9645892351274787,-1.0,0.896600566572238,0.0,0.06798866855524077
660312-2,-1.0,0.9844192634560907,-1.0,0.9164305949008499,0.0,0.06798866855524077
660252-1,-1.0,0.8229461756373938,-1.0,0.8895184135977338,0.0,0.06657223796033995
660337-5,-1.0,0.896600566572238,-1.0,0.830028328611898,0.0,0.06657223796033995
660174-1,-1.0,0.8512747875354107,-1.0,0.9164305949008499,0.0,0.06515580736543913
660032-4,-1.0,0.93342776203966,-1.0,0.8682719546742209,0.0,0.06515580736543913
660432-5,-1.0,0.9348441926345609,-1.0,1.0,0.0,0.06515580736543913
660224-2,-1.0,0.9490084985835694,-1.0,0.8838526912181303,0.0,0.06515580736543913
660169-1,-1.0,0.8526912181303116,-1.0,0.7875354107648725,0.0,0.06515580736543902
660245-1,-1.0,0.9830028328611898,-1.0,0.9192634560906515,0.0,0.06373937677053831
660070-6,-1.0,0.9178470254957507,-1.0,0.8541076487252125,0.0,0.0637393767705382
660184-2,-1.0,0.6940509915014165,-1.0,0.7563739376770539,0.0,0.062322946175637384
660329-1,-1.0,0.7025495750708215,-1.0,0.6416430594900849,0.0,0.060906515580736564
660240-1,-1.0,0.9362606232294618,-1.0,0.8753541076487252,0.0,0.060906515580736564
660465-2,-1.0,0.9773371104815864,-1.0,0.9164305949008499,0.0,0.060906515580736564
660520-2,-1.0,0.9801699716713881,-1.0,0.9192634560906515,0.0,0.060906515580736564
660618-01,-1.0,0.546742209631728,-1.0,0.48583569405099153,0.0,0.06090651558073651
660338-2,-1.0,0.8937677053824362,-1.0,0.8328611898016998,0.0,0.06090651558073645
660540-1,-1.0,0.8937677053824362,-1.0,0.953257790368272,0.0,0.059490084985835745
660424-4,-1.0,0.9235127478753541,-1.0,0.9830028328611898,0.0,0.059490084985835745
660191-6,-1.0,0.9787535410764873,-1.0,0.9192634560906515,0.0,0.059490084985835745
660399-6,-1.0,0.9844192634560907,-1.0,0.9249291784702549,0.0,0.059490084985835745
660244-3,-1.0,0.9844192634560907,-1.0,0.9249291784702549,0.0,0.059490084985835745
660030-3,-1.0,0.8186968838526912,-1.0,0.8781869688385269,0.0,0.059490084985835634
660426-1,-1.0,0.9546742209631728,-1.0,0.8951841359773371,0.0,0.059490084985835634
660246-6,-1.0,0.9178470254957507,-1.0,0.9759206798866855,0.0,0.058073654390934815
660337-6,-1.0,0.9745042492917847,-1.0,0.9164305949008499,0.0,0.058073654390934815
660228-4,-1.0,0.9801699716713881,-1.0,0.9220963172804533,0.0,0.058073654390934815
660542-4,-1.0,0.9915014164305949,-1.0,0.93342776203966,0.0,0.058073654390934815
660311-1,-1.0,0.9815864022662889,-1.0,0.9249291784702549,0.0,0.056657223796033995
660595-05,-1.0,0.990084985835694,-1.0,0.93342776203966,0.0,0.056657223796033995
660384-3,-1.0,0.9801699716713881,-1.0,0.9249291784702549,0.0,0.055240793201133176
660352-2,-1.0,0.8725212464589235,-1.0,0.9263456090651558,0.0,0.05382436260623236
660172-2,-1.0,0.9362606232294618,-1.0,0.8824362606232294,0.0,0.05382436260623236
660598-04,-1.0,0.9872521246458924,-1.0,0.93342776203966,0.0,0.05382436260623236
660204-3,-1.0,0.9943342776203966,-1.0,0.9405099150141643,0.0,0.05382436260623236
660323-5,-1.0,0.9943342776203966,-1.0,0.9405099150141643,0.0,0.05382436260623236
660599-02,-1.0,0.9943342776203966,-1.0,0.9405099150141643,0.0,0.05382436260623236
660239-1,-1.0,0.6614730878186968,-1.0,0.6076487252124646,0.0,0.053824362606232246
660166-6,-1.0,0.9206798866855525,-1.0,0.9745042492917847,0.0,0.053824362606232246
660134-2,-1.0,0.9546742209631728,-1.0,0.9022662889518414,0.0,0.052407932011331426
660109-6,-1.0,0.1388101983002833,-1.0,0.08781869688385269,0.0,0.05099150141643061
660583-02,-1.0,0.6841359773371105,-1.0,0.6331444759206799,0.0,0.05099150141643061
660583-01,-1.0,0.8314447592067988,-1.0,0.8824362606232294,0.0,0.05099150141643061
660327-1,-1.0,0.8569405099150141,-1.0,0.9079320113314447,0.0,0.05099150141643061
660461-6,-1.0,0.8597733711048159,-1.0,0.9107648725212465,0.0,0.05099150141643061
660404-6,-1.0,0.9362606232294618,-1.0,0.9872521246458924,0.0,0.05099150141643061
660339-1,-1.0,0.9390934844192634,-1.0,0.990084985835694,0.0,0.05099150141643061
660061-2,-1.0,0.9419263456090652,-1.0,0.9929178470254958,0.0,0.05099150141643061
660626-02,-1.0,0.9589235127478754,-1.0,0.9079320113314447,0.0,0.05099150141643061
660418-5,-1.0,0.9943342776203966,-1.0,0.943342776203966,0.0,0.05099150141643061
660172-3,-1.0,0.9787535410764873,-1.0,0.9291784702549575,0.0,0.04957507082152979
660466-1,-1.0,0.990084985835694,-1.0,0.9405099150141643,0.0,0.04957507082152979
660527-2,-1.0,0.9943342776203966,-1.0,0.9447592067988668,0.0,0.04957507082152979
660312-1,-1.0,0.9560906515580736,-1.0,0.9065155807365439,0.0,0.049575070821529676
660634-05,-1.0,0.9858356940509915,-1.0,0.9362606232294618,0.0,0.049575070821529676
660219-2,-1.0,0.93342776203966,-1.0,0.8852691218130312,0.0,0.04815864022662886
660175-2,-1.0,0.9943342776203966,-1.0,0.9461756373937678,0.0,0.04815864022662886
660139-2,-1.0,0.6104815864022662,-1.0,0.6572237960339944,0.0,0.04674220963172815
660516-4,-1.0,0.5906515580736544,-1.0,0.5439093484419264,0.0,0.04674220963172804
660619-03,-1.0,0.6827195467422096,-1.0,0.6359773371104815,0.0,0.04674220963172804
660493-6,-1.0,0.9022662889518414,-1.0,0.8555240793201133,0.0,0.04674220963172804
660431-4,-1.0,0.9135977337110481,-1.0,0.9603399433427762,0.0,0.04674220963172804
660341-5,-1.0,0.9390934844192634,-1.0,0.9858356940509915,0.0,0.04674220963172804
660465-1,-1.0,0.9645892351274787,-1.0,0.9178470254957507,0.0,0.04674220963172804
660125-3,-1.0,0.9915014164305949,-1.0,0.9447592067988668,0.0,0.04674220963172804
660323-6,-1.0,0.9943342776203966,-1.0,0.9475920679886686,0.0,0.04674220963172804
660416-1,-1.0,1.0,-1.0,0.953257790368272,0.0,0.04674220963172804
660100-1,-1.0,0.9546742209631728,-1.0,1.0,0.0,0.04532577903682722
660100-2,-1.0,0.9546742209631728,-1.0,1.0,0.0,0.04532577903682722
660417-5,-1.0,0.9801699716713881,-1.0,0.9348441926345609,0.0,0.04532577903682722
660403-3,-1.0,0.9858356940509915,-1.0,0.9405099150141643,0.0,0.04532577903682722
660155-1,-1.0,0.9858356940509915,-1.0,0.9405099150141643,0.0,0.04532577903682722
660141-2,-1.0,0.7577903682719547,-1.0,0.8016997167138811,0.0,0.0439093484419264
660355-2,-1.0,0.9943342776203966,-1.0,0.9504249291784702,0.0,0.0439093484419264
660542-3,-1.0,0.9943342776203966,-1.0,0.9504249291784702,0.0,0.0439093484419264
660591-02,-1.0,0.5325779036827195,-1.0,0.4886685552407932,0.0,0.04390934844192629
660612-01,-1.0,0.8753541076487252,-1.0,0.9192634560906515,0.0,0.04390934844192629
660189-5,-1.0,0.8796033994334278,-1.0,0.9235127478753541,0.0,0.04390934844192629
660446-6,-1.0,0.9121813031161473,-1.0,0.9546742209631728,0.0,0.04249291784702547
660337-1,-1.0,0.9589235127478754,-1.0,0.9164305949008499,0.0,0.04249291784702547
660400-2,-1.0,0.9688385269121813,-1.0,0.9263456090651558,0.0,0.04249291784702547
660218-2,-1.0,0.9787535410764873,-1.0,0.9362606232294618,0.0,0.04249291784702547
660542-2,-1.0,0.9844192634560907,-1.0,0.9419263456090652,0.0,0.04249291784702547
660534-6,-1.0,0.9943342776203966,-1.0,0.9518413597733711,0.0,0.04249291784702547
660517-4,-1.0,0.8951841359773371,-1.0,0.8541076487252125,0.0,0.04107648725212465
660394-6,-1.0,0.9348441926345609,-1.0,0.9759206798866855,0.0,0.04107648725212465
660189-3,-1.0,0.9419263456090652,-1.0,0.9008498583569405,0.0,0.04107648725212465
660549-04,-1.0,0.9419263456090652,-1.0,0.9830028328611898,0.0,0.04107648725212465
660158-3,-1.0,0.9589235127478754,-1.0,1.0,0.0,0.04107648725212465
660155-2,-1.0,0.9660056657223796,-1.0,0.9249291784702549,0.0,0.04107648725212465
660167-1,-1.0,0.9787535410764873,-1.0,0.9376770538243626,0.0,0.04107648725212465
660539-4,-1.0,0.8909348441926346,-1.0,0.8512747875354107,0.0,0.03966005665722383
660545-6,-1.0,0.9376770538243626,-1.0,0.8980169971671388,0.0,0.03966005665722383
660404-5,-1.0,0.953257790368272,-1.0,0.9929178470254958,0.0,0.03966005665722383
660595-04,-1.0,0.9943342776203966,-1.0,0.9546742209631728,0.0,0.03966005665722383
660539-6,-1.0,0.9943342776203966,-1.0,0.9546742209631728,0.0,0.03966005665722383
660544-6,-1.0,0.9943342776203966,-1.0,0.9546742209631728,0.0,0.03966005665722383
660184-1,-1.0,0.6118980169971672,-1.0,0.6515580736543909,0.0,0.03966005665722372
660058-4,-1.0,0.9560906515580736,-1.0,0.9943342776203966,0.0,0.03824362606232301
660341-3,-1.0,0.9235127478753541,-1.0,0.8852691218130312,0.0,0.0382436260623229
660398-6,-1.0,0.9546742209631728,-1.0,0.9164305949008499,0.0,0.0382436260623229
660374-1,-1.0,0.9546742209631728,-1.0,0.9164305949008499,0.0,0.0382436260623229
660585-01,-1.0,0.9645892351274787,-1.0,0.9263456090651558,0.0,0.0382436260623229
660376-2,-1.0,0.9645892351274787,-1.0,0.9263456090651558,0.0,0.0382436260623229
660366-2,-1.0,0.9759206798866855,-1.0,0.9376770538243626,0.0,0.0382436260623229
660323-2,-1.0,1.0,-1.0,0.9617563739376771,0.0,0.0382436260623229
660534-4,-1.0,0.9461756373937678,-1.0,0.9093484419263456,0.0,0.03682719546742219
660549-03,-1.0,0.9504249291784702,-1.0,0.9872521246458924,0.0,0.03682719546742219
660599-04,-1.0,0.8796033994334278,-1.0,0.9164305949008499,0.0,0.03682719546742208
660190-2,-1.0,0.9178470254957507,-1.0,0.9546742209631728,0.0,0.03682719546742208
660071-4,-1.0,0.9461756373937678,-1.0,0.9830028328611898,0.0,0.03682719546742208
660407-2,-1.0,0.9036827195467422,-1.0,0.8682719546742209,0.0,0.03541076487252126
660547-3,-1.0,0.9390934844192634,-1.0,0.9745042492917847,0.0,0.03541076487252126
660061-3,-1.0,0.9645892351274787,-1.0,1.0,0.0,0.03541076487252126
660100-5,-1.0,0.9645892351274787,-1.0,1.0,0.0,0.03541076487252126
660061-4,-1.0,0.9645892351274787,-1.0,1.0,0.0,0.03541076487252126
660464-4,-1.0,0.9929178470254958,-1.0,0.9575070821529745,0.0,0.03541076487252126
660204-5,-1.0,0.9943342776203966,-1.0,0.9589235127478754,0.0,0.03541076487252126
660125-2,-1.0,0.9943342776203966,-1.0,0.9589235127478754,0.0,0.03541076487252126
660539-5,-1.0,0.9943342776203966,-1.0,0.9589235127478754,0.0,0.03541076487252126
660425-3,-1.0,1.0,-1.0,0.9645892351274787,0.0,0.03541076487252126
660115-1,-1.0,0.6869688385269122,-1.0,0.7209631728045326,0.0,0.03399433427762044
660191-4,-1.0,0.7365439093484419,-1.0,0.7025495750708215,0.0,0.03399433427762044
660448-1,-1.0,0.9022662889518414,-1.0,0.8682719546742209,0.0,0.03399433427762044
660224-1,-1.0,0.9178470254957507,-1.0,0.8838526912181303,0.0,0.03399433427762044
660446-5,-1.0,0.9589235127478754,-1.0,0.9249291784702549,0.0,0.03399433427762044
660088-3,-1.0,0.9589235127478754,-1.0,0.9249291784702549,0.0,0.03399433427762044
660635-01,-1.0,0.3356940509915014,-1.0,0.3696883852691218,0.0,0.033994334277620386
660243-1,-1.0,0.8951841359773371,-1.0,0.9291784702549575,0.0,0.03399433427762033
660243-7,-1.0,0.9235127478753541,-1.0,0.8895184135977338,0.0,0.03399433427762033
660243-3,-1.0,0.9107648725212465,-1.0,0.8781869688385269,0.0,0.03257790368271962
660380-4,-1.0,0.9504249291784702,-1.0,0.9830028328611898,0.0,0.03257790368271962
660598-06,-1.0,0.9546742209631728,-1.0,0.9872521246458924,0.0,0.03257790368271962
660228-3,-1.0,0.9929178470254958,-1.0,0.9603399433427762,0.0,0.03257790368271962
660535-3,-1.0,0.8810198300283286,-1.0,0.8484419263456091,0.0,0.03257790368271951
660472-6,-1.0,0.9178470254957507,-1.0,0.8852691218130312,0.0,0.03257790368271951
660068-1,-1.0,0.9419263456090652,-1.0,0.9745042492917847,0.0,0.03257790368271951
660620-03,-1.0,0.9560906515580736,-1.0,0.9235127478753541,0.0,0.03257790368271951
660487-3,-1.0,0.9645892351274787,-1.0,0.9320113314447592,0.0,0.03257790368271951
660451-2,-1.0,0.9674220963172805,-1.0,1.0,0.0,0.03257790368271951
660419-5,-1.0,0.9164305949008499,-1.0,0.9475920679886686,0.0,0.031161473087818692
660218-1,-1.0,0.9560906515580736,-1.0,0.9249291784702549,0.0,0.031161473087818692
660581-02,-1.0,0.9645892351274787,-1.0,0.9957507082152974,0.0,0.031161473087818692
660091-2,-1.0,0.9844192634560907,-1.0,0.953257790368272,0.0,0.031161473087818692
660379-6,-1.0,0.8951841359773371,-1.0,0.8654390934844193,0.0,0.029745042492917873
660212-1,-1.0,0.9376770538243626,-1.0,0.9674220963172805,0.0,0.029745042492917873
660078-1,-1.0,0.9589235127478754,-1.0,0.9886685552407932,0.0,0.029745042492917873
660544-3,-1.0,0.669971671388102,-1.0,0.6416430594900849,0.0,0.028328611898017053
660191-1,-1.0,0.8951841359773371,-1.0,0.8668555240793201,0.0,0.028328611898017053
660531-4,-1.0,0.9022662889518414,-1.0,0.9305949008498584,0.0,0.028328611898017053
660384-2,-1.0,0.9645892351274787,-1.0,0.9929178470254958,0.0,0.028328611898017053
660532-2,-1.0,0.9886685552407932,-1.0,0.9603399433427762,0.0,0.028328611898017053
660635-02,-1.0,0.5849858356940509,-1.0,0.556657223796034,0.0,0.028328611898016942
660611-02,-1.0,0.9135977337110481,-1.0,0.8852691218130312,0.0,0.028328611898016942
660620-06,-1.0,0.9660056657223796,-1.0,0.9929178470254958,0.0,0.026912181303116234
660091-1,-1.0,0.9773371104815864,-1.0,0.9504249291784702,0.0,0.026912181303116234
660171-6,-1.0,0.93342776203966,-1.0,0.9065155807365439,0.0,0.026912181303116123
660597-05,-1.0,0.9617563739376771,-1.0,0.9886685552407932,0.0,0.026912181303116123
660620-05,-1.0,0.9801699716713881,-1.0,0.953257790368272,0.0,0.026912181303116123
660403-4,-1.0,0.9915014164305949,-1.0,0.9645892351274787,0.0,0.026912181303116123
660342-3,-1.0,0.8852691218130312,-1.0,0.9107648725212465,0.0,0.025495750708215303
660158-2b,-1.0,0.9192634560906515,-1.0,0.8937677053824362,0.0,0.025495750708215303
660088-4,-1.0,0.9419263456090652,-1.0,0.9164305949008499,0.0,0.025495750708215303
660542-5,-1.0,0.9660056657223796,-1.0,0.9915014164305949,0.0,0.025495750708215303
660502-2,-1.0,0.9787535410764873,-1.0,0.953257790368272,0.0,0.025495750708215303
660492-1,-1.0,0.9320113314447592,-1.0,0.9079320113314447,0.0,0.024079320113314484
660336-3,-1.0,0.9631728045325779,-1.0,0.9872521246458924,0.0,0.024079320113314484
660100-6,-1.0,0.9645892351274787,-1.0,0.9886685552407932,0.0,0.024079320113314484
660451-1,-1.0,0.9645892351274787,-1.0,0.9886685552407932,0.0,0.024079320113314484
660390-5,-1.0,0.9645892351274787,-1.0,0.9886685552407932,0.0,0.024079320113314484
660608-03,-1.0,0.9645892351274787,-1.0,0.9886685552407932,0.0,0.024079320113314484
660238-2,-1.0,0.9645892351274787,-1.0,0.9886685552407932,0.0,0.024079320113314484
660634-04,-1.0,1.0,-1.0,0.9759206798866855,0.0,0.024079320113314484
660437-6,-1.0,1.0,-1.0,0.9759206798866855,0.0,0.024079320113314484
660443-4,-1.0,1.0,-1.0,0.9759206798866855,0.0,0.024079320113314484
660540-5,-1.0,0.9915014164305949,-1.0,0.9674220963172805,0.0,0.024079320113314373
660342-4,-1.0,0.9235127478753541,-1.0,0.9461756373937678,0.0,0.022662889518413665
660442-3,-1.0,0.9645892351274787,-1.0,0.9872521246458924,0.0,0.022662889518413665
660336-1,-1.0,0.9645892351274787,-1.0,0.9872521246458924,0.0,0.022662889518413665
660407-1,-1.0,0.896600566572238,-1.0,0.8739376770538244,0.0,0.022662889518413554
660402-5,-1.0,0.9192634560906515,-1.0,0.896600566572238,0.0,0.022662889518413554
660449-3,-1.0,0.9220963172804533,-1.0,0.9447592067988668,0.0,0.022662889518413554
660243-4,-1.0,0.9277620396600567,-1.0,0.9050991501416431,0.0,0.022662889518413554
660401-6,-1.0,0.9419263456090652,-1.0,0.9645892351274787,0.0,0.022662889518413554
660424-3,-1.0,0.9518413597733711,-1.0,0.9745042492917847,0.0,0.022662889518413554
660446-4,-1.0,0.953257790368272,-1.0,0.9759206798866855,0.0,0.022662889518413554
660619-05,-1.0,0.9688385269121813,-1.0,0.9461756373937678,0.0,0.022662889518413554
660533-3,-1.0,0.9943342776203966,-1.0,0.9716713881019831,0.0,0.022662889518413554
660503-1,-1.0,0.9943342776203966,-1.0,0.9716713881019831,0.0,0.022662889518413554
660634-02,-1.0,0.5849858356940509,-1.0,0.6062322946175638,0.0,0.021246458923512845
660516-3,-1.0,0.9872521246458924,-1.0,0.9660056657223796,0.0,0.021246458923512845
660322-6,-1.0,0.9320113314447592,-1.0,0.953257790368272,0.0,0.021246458923512734
660445-3,-1.0,0.9801699716713881,-1.0,0.9589235127478754,0.0,0.021246458923512734
660410-1,-1.0,0.9858356940509915,-1.0,0.9645892351274787,0.0,0.021246458923512734
660549-01,-1.0,0.990084985835694,-1.0,0.9688385269121813,0.0,0.021246458923512734
660516-2,-1.0,0.9943342776203966,-1.0,0.9730878186968839,0.0,0.021246458923512734
660391-6,-1.0,0.9943342776203966,-1.0,0.9730878186968839,0.0,0.021246458923512734
660421-6,-1.0,0.9943342776203966,-1.0,0.9730878186968839,0.0,0.021246458923512734
660517-1,-1.0,1.0,-1.0,0.9787535410764873,0.0,0.021246458923512734
660448-6,-1.0,1.0,-1.0,0.9787535410764873,0.0,0.021246458923512734
660109-5,-1.0,0.39660056657223797,-1.0,0.4164305949008499,0.0,0.019830028328611915
660341-4,-1.0,0.8739376770538244,-1.0,0.8541076487252125,0.0,0.019830028328611915
660390-6,-1.0,0.8951841359773371,-1.0,0.8753541076487252,0.0,0.019830028328611915
660171-5,-1.0,0.9135977337110481,-1.0,0.93342776203966,0.0,0.019830028328611915
660400-6,-1.0,0.9560906515580736,-1.0,0.9759206798866855,0.0,0.019830028328611915
660500-5,-1.0,0.9589235127478754,-1.0,0.9787535410764873,0.0,0.019830028328611915
660520-3,-1.0,0.9943342776203966,-1.0,0.9745042492917847,0.0,0.019830028328611915
660529-4,-1.0,0.9943342776203966,-1.0,0.9745042492917847,0.0,0.019830028328611915
660446-2,-1.0,0.9943342776203966,-1.0,0.9745042492917847,0.0,0.019830028328611915
660416-4,-1.0,0.9943342776203966,-1.0,0.9745042492917847,0.0,0.019830028328611915
660078-5,-1.0,0.9490084985835694,-1.0,0.9674220963172805,0.0,0.018413597733711096
660134-1,-1.0,0.9560906515580736,-1.0,0.9745042492917847,0.0,0.018413597733711096
660245-6,-1.0,0.9560906515580736,-1.0,0.9745042492917847,0.0,0.018413597733711096
660370-1,-1.0,0.9645892351274787,-1.0,0.9830028328611898,0.0,0.018413597733711096
660608-04,-1.0,0.9688385269121813,-1.0,0.9872521246458924,0.0,0.018413597733711096
660441-4,-1.0,0.9745042492917847,-1.0,0.9929178470254958,0.0,0.018413597733711096
660585-02,-1.0,0.9773371104815864,-1.0,0.9589235127478754,0.0,0.018413597733711096
660587-01,-1.0,0.9773371104815864,-1.0,0.9589235127478754,0.0,0.018413597733711096
660199-2,-1.0,0.9844192634560907,-1.0,0.9660056657223796,0.0,0.018413597733711096
660349-2,-1.0,0.9844192634560907,-1.0,0.9660056657223796,0.0,0.018413597733711096
660598-01,-1.0,0.9943342776203966,-1.0,0.9759206798866855,0.0,0.018413597733711096
660230-6,-1.0,0.9943342776203966,-1.0,0.9759206798866855,0.0,0.018413597733711096
660491-2,-1.0,0.9943342776203966,-1.0,0.9759206798866855,0.0,0.018413597733711096
660473-4,-1.0,0.9943342776203966,-1.0,0.9759206798866855,0.0,0.018413597733711096
660418-2,-1.0,0.9943342776203966,-1.0,0.9759206798866855,0.0,0.018413597733711096
660189-4,-1.0,0.8597733711048159,-1.0,0.8781869688385269,0.0,0.018413597733710985
660601-04,-1.0,0.8725212464589235,-1.0,0.8541076487252125,0.0,0.018413597733710985
660100-4,-1.0,0.8753541076487252,-1.0,0.8937677053824362,0.0,0.018413597733710985
660174-5,-1.0,0.9291784702549575,-1.0,0.9107648725212465,0.0,0.018413597733710985
